time,user_name,user_color,message
209,born2shit_forced2wipe,#2E8B57,"whats happened"
220,born2shit_forced2wipe,#2E8B57,"i think its using ur webcam mic"
224,anastasiabvrhausen,#FF00E7,"ITS POOOOOOOO"
229,rizzo04,#FF00F3,"hit your webcam to see"
232,smellysoggysock,#1E90FF,"It's not"
233,thetasigma01,#1E90FF,"Cheer100  did you fucking take a bite out the fucking box?!?!"
243,born2shit_forced2wipe,#2E8B57,"yeah its really tinny"
248,tashathetwat,,"it sounds fine to me"
248,anastasiabvrhausen,#FF00E7,"poooo on your desk!!!!!"
248,born2shit_forced2wipe,#2E8B57,"i think its using webcam"
259,rizzo04,#FF00F3,"tap the webcam to see"
271,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
273,smellysoggysock,#1E90FF,"Pranked?"
275,born2shit_forced2wipe,#2E8B57,"no its using the mic"
279,born2shit_forced2wipe,#2E8B57,"idk why it sounds so bad"
279,anastasiabvrhausen,#FF00E7,"btw I googled and it says approximate build time is 24 hours"
283,rizzo04,#FF00F3,"nah its not the webcam mic but it sounds so weird"
284,thetasigma01,#1E90FF,"i dont like the way ron looks on the box ngk...."
284,sofiyeg,#8A2BE2,"it sounds fine to me, but my audio has never been great anyway"
294,smellysoggysock,#1E90FF,"It's good"
295,tashathetwat,,"I think it sounds fine to me tbh"
299,anastasiabvrhausen,#FF00E7,"it does a bit"
304,born2shit_forced2wipe,#2E8B57,"holy shit im not gonna stop donating"
307,anastasiabvrhausen,#FF00E7,"it doesn’t sound like it usually does"
328,born2shit_forced2wipe,#2E8B57,"is there a filter or something"
332,paulmccartneyy_,#DAA520,"hes gonna smash it up and lose 12 pieces"
335,thetasigma01,#1E90FF,"can u play darkness arives?"
337,born2shit_forced2wipe,#2E8B57,"dw dw its fine"
352,sofiyeg,#8A2BE2,"@paulmccartneyy_ and then get annoyed when he can't finish the build"
353,guynamedpipe3,#2E8B57,"dang"
361,rizzo04,#FF00F3,"minitoms game"
364,tashathetwat,,"Nevo would you like a Pringle nevo1sSmiles"
373,born2shit_forced2wipe,#2E8B57,"Can we have your favourite Dobby quote"
377,smellysoggysock,#1E90FF,"I'm glad you're doing dark souls again"
381,anastasiabvrhausen,#FF00E7,"oh it’s got the paper bags instead of plastic ones"
382,themaingtimo,#FF0000,"yesssss the Lego"
386,rizzo04,#FF00F3,"show us the carpet"
389,paulmccartneyy_,#DAA520,"NEVO have you ever been to singapore?"
390,thetasigma01,#1E90FF,"Cheer100  its  a game made by Mini tom and its fucking shite and everyone bullyed him for it so he quit making games"
415,rizzo04,#FF00F3,"its delisted but someones got it"
427,thetasigma01,#1E90FF,"@Rizzo04 what Rizzo said"
427,themaingtimo,#FF0000,"it was me who got you that yes"
429,anastasiabvrhausen,#FF00E7,"have you ever eaten pigeon"
436,tashathetwat,,"I’m overstimulated right now dvd on the laptop and Nevo stream on the iPad nevo1sFrowns"
438,thetasigma01,#1E90FF,"wish i did :("
440,themaingtimo,#FF0000,"omg the pigeon"
444,sofiyeg,#8A2BE2,"callum's corner's lore master"
457,paulmccartneyy_,#DAA520,"have you ever been near a famous director? Perhaps in a cinema?"
461,rizzo04,#FF00F3,"woke lego."
463,anastasiabvrhausen,#FF00E7,"@themaingtimo it’s so kind of you to pay for a model of Nevo in Lego"
470,born2shit_forced2wipe,#2E8B57,"Owen I'm starting to make my orchid I'll update with pics"
475,thetasigma01,#1E90FF,"its fucking woke!?!?!?!"
478,tashathetwat,,"@paulmccartneyy_ I’ve also met that director"
488,thetasigma01,#1E90FF,"useing paper bags thats fucking woke!"
489,anastasiabvrhausen,#FF00E7,"ERM!!! the little fireworks display thing I built earlier still had plastic bags. the bastards"
508,themaingtimo,#FF0000,"@anastasiabvrhausen they was confused when I asked for a 1-1 recreation of Owen but did it anyway"
515,bill_schitt,#008000,"you look like a twat mate"
518,tashathetwat,,"born to shit forced to wipe… nevo1sFrowns"
520,thetasigma01,#1E90FF,"i wont watch a stream that is woke unsubbed un followed reported stolen ur pants"
526,paulmccartneyy_,#DAA520,"can you smile with the new cam ?"
533,rizzo04,#FF00F3,"bless you"
536,anastasiabvrhausen,#FF00E7,"@themaingtimo they really got his nose and ears perfect nevo1sSmiles"
538,tashathetwat,,"eww mate"
542,sofiyeg,#8A2BE2,"LMAO"
544,smellysoggysock,#1E90FF,"Nice muscle nevo"
544,themaingtimo,#FF0000,"*caughs in dobby*"
552,anastasiabvrhausen,#FF00E7,"TWIN"
563,sofiyeg,#8A2BE2,"why did your nose looks smaller when you smiled?"
564,smellysoggysock,#1E90FF,"Only the one tho"
567,born2shit_forced2wipe,#2E8B57,"i sent u a pic of my full setup"
572,born2shit_forced2wipe,#2E8B57,"ready to build"
573,paulmccartneyy_,#DAA520,"bog off i wanted a new cover photo"
574,anastasiabvrhausen,#FF00E7,"How many bags"
575,rizzo04,#FF00F3,"i love dobbys cake!"
576,born2shit_forced2wipe,#2E8B57,"can i get ur opinion bestie"
591,rizzo04,#FF00F3,"WHEYYYY LADS LADS LADS"
595,born2shit_forced2wipe,#2E8B57,"the pic i sent u"
603,bigmanting1337_,#8A2BE2,"every gifted sub u boot it as hard as u can"
612,smellysoggysock,#1E90FF,"Embarrassing?"
613,anastasiabvrhausen,#FF00E7,"IVE GOT THAT"
615,rizzo04,#FF00F3,"eat it"
617,anastasiabvrhausen,#FF00E7,"WHOOPS"
619,bill_schitt,#008000,"Cheer100 im 10 minutes late to the stream and it seems the Dobby has already been built. Middle left dobby har har har har har har har har gimp"
621,tashathetwat,,"throw the ex out the window nevo1sSmiles"
622,born2shit_forced2wipe,#2E8B57,"yeah we will track them down from that"
626,paulmccartneyy_,#DAA520,""is that doxxing" LOL"
632,smellysoggysock,#1E90FF,"If U didn't say then we wouldn't know but U did"
637,themaingtimo,#FF0000,"tbf, burn it on stream"
637,anastasiabvrhausen,#FF00E7,"You’ve not doxxed someone by showing a minifig dumbass"
644,bill_schitt,#008000,"the bits overlay is behind your webcam mate"
645,bill_schitt,#008000,"fix it"
649,born2shit_forced2wipe,#2E8B57,"but i send pic"
651,thetasigma01,#1E90FF,"that was funny"
653,thetasigma01,#1E90FF,"woke cunt"
657,anastasiabvrhausen,#FF00E7,"DOBBY DOBBY DOBBY DOBBY DOBBY"
673,realkdy20,#0000FF,"dobby won in the darts earlier"
674,anastasiabvrhausen,#FF00E7,"nooooo"
675,bigmanting1337_,#8A2BE2,"yes"
676,rizzo04,#FF00F3,"snap the piece"
678,sofiyeg,#8A2BE2,"no if it's 100 bits you'll never finish"
678,guynamedpipe3,#2E8B57,"why is dobby  a house elf he doesn't look like a elf"
682,bill_schitt,#008000,"everyone donate bits when he's 99% done"
684,smellysoggysock,#1E90FF,"Feet cam"
691,bigmanting1337_,#8A2BE2,"feet 🤤🤤🤤"
692,sofiyeg,#8A2BE2,"@bill_schitt saw right through me"
695,paulmccartneyy_,#DAA520,"what on earth is wrong with him"
696,adventuresandnaps,#5F9EA0,"57 raiders from adventuresandnaps have joined! "
698,anastasiabvrhausen,#FF00E7,"Noooo Conan wanted more pics for Wikifeet"
700,themaingtimo,#FF0000,"should he 1000 bits to restart"
700,smellysoggysock,#1E90FF,"Woooo"
702,paulmccartneyy_,#DAA520,"WOAH RAID"
705,rizzo04,#FF00F3,"WELCOME IN RAIDERS OMG"
705,sofiyeg,#8A2BE2,"hello!"
705,anastasiabvrhausen,#FF00E7,"nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS nevo1sS"
707,bigmanting1337_,#8A2BE2,"YOOOOO"
708,paulmccartneyy_,#DAA520,"RAID MID FEET HIDING"
709,tashathetwat,,"FAT RAID"
716,cocokofu,,"LEGOOOOOOOO"
716,sofiyeg,#8A2BE2,"!so adventuresandnaps"
718,rizzo04,#FF00F3,"WELCOME IN"
719,cocokofu,,"FEEEEEEET LEGOOOOOO"
720,anastasiabvrhausen,#FF00E7,"YOU THOUGHT SOMEONE WAS TROLLING YOU"
720,cocokofu,,"i just got here"
722,realkdy20,#0000FF,"57 raiders here to see your feet"
727,themaingtimo,#FF0000,"what a fucking time to get dressed"
732,bill_schitt,#008000,"Cheer100 Putting on some christmas socks? Master has given Dobby clothes? har har har har har har har har middle left dobby gimp head har har har har har har har har"
735,tashathetwat,,"nevo1sNeptune nevo1sNeptune nevo1sNeptune nevo1sNeptune"
756,themaingtimo,#FF0000,"master has given Dobby a raid"
761,cocokofu,,"put it on the bigger screen"
764,smellysoggysock,#1E90FF,"Do they speak"
775,themaingtimo,#FF0000,"bot raid"
776,anastasiabvrhausen,#FF00E7,"hello raiders I’m Nevo’s sister"
781,cocokofu,,"wow they made dobby cute"
785,realkdy20,#0000FF,"two dobby's on the screen"
793,only_bloo,#FF4500,"DOBBY MUST TELL HARRY POTTER NOT TOG O TO HOGWORTS"
793,born2shit_forced2wipe,#2E8B57,"omg they included a lego puller with my orchid owen!"
793,themaingtimo,#FF0000,"hello raiders I’m Nevo’s psychiatrist"
801,smellysoggysock,#1E90FF,"Y did U tickle him"
805,bill_schitt,#008000,"dont cough on the new viewers mate"
806,tashathetwat,,"show stream the video of you at 3am with the fart over it nevo1sSmiles nevo1sSmiles"
819,themaingtimo,#FF0000,"“coughs in Dobby”"
824,rizzo04,#FF00F3,"spoilers."
829,smellysoggysock,#1E90FF,"Haven't seen it"
831,sofiyeg,#8A2BE2,"i've never really engaged with it"
843,themaingtimo,#FF0000,"omg the later Harry Potter movies suck"
848,themaingtimo,#FF0000,"let’s all hate on them"
858,bigmanting1337_,#8A2BE2,"i used to watch them with my grandma"
859,bill_schitt,#008000,"harry potter film night when"
861,anastasiabvrhausen,#FF00E7,"OF COURSE YOU’RE A BLOODY RAVENCLAW"
867,smellysoggysock,#1E90FF,"Can U just build"
867,sofiyeg,#8A2BE2,"i have seen it once when my friends forced me to watch it, but i fell asleep for most of it nevo1sSmiles"
870,anastasiabvrhausen,#FF00E7,"1 raiders from AnastasiaBvrhausen have joined! "
871,only_bloo,#FF4500,"For frick sake"
873,only_bloo,#FF4500,"XD"
884,born2shit_forced2wipe,#2E8B57,"welcome raiders"
890,tashathetwat,,"welcome Anastasia party !"
892,themaingtimo,#FF0000,"yes Anastasia, big raid"
892,paulmccartneyy_,#DAA520,"acting like something being lames ever stopped you before"
893,anastasiabvrhausen,#FF00E7,"Hello my lovely brother you are welcome for the raid i am your sister"
893,sofiyeg,#8A2BE2,"welcome raider!"
911,realkdy20,#0000FF,"master has given me the instructions"
915,only_bloo,#FF4500,"I never had Harry Potter lego sets"
915,themaingtimo,#FF0000,"“hello I am your sister pick up the phone and give me your bank card details”"
929,only_bloo,#FF4500,"My fricking Ex was too oppsessed with Harry Potter"
929,born2shit_forced2wipe,#2E8B57,"the thing is this is the real u"
930,smellysoggysock,#1E90FF,"Can U stop nevo"
936,sofiyeg,#8A2BE2,"ginger like hermoine tbf"
947,anastasiabvrhausen,#FF00E7,"chat does anyone else think he sounds zesty"
953,thetasigma01,#1E90FF,"no mate u would be ron"
955,only_bloo,#FF4500,"I have more Lego Star Wars"
956,only_bloo,#FF4500,"Sets"
965,necrozmatic_,#1E90FF,"major ginny weasley vibes from you nevo"
966,themaingtimo,#FF0000,"Owen don’t you have the full collection of Harry Potter puppets"
967,tashathetwat,,"Nevo did you see the Bratty London eye"
986,born2shit_forced2wipe,#2E8B57,"owen im actually so overstimulated"
988,born2shit_forced2wipe,#2E8B57,"look at my setup"
997,thetasigma01,#1E90FF,"i have a bunch of Lego Batman stuff i can show it on the discord if anyone wants to see (pls someone ask :()"
1007,smellysoggysock,#1E90FF,"noahcanadaL"
1012,themaingtimo,#FF0000,"haha France L"
1022,paulmccartneyy_,#DAA520,"dont refer to your privates as the eifel tower freak"
1024,tashathetwat,,"going to make a boba I’ll be back nevo1sSmiles"
1037,only_bloo,#FF4500,"Most expensice is like 400 dollars worth from 2009"
1038,themaingtimo,#FF0000,"Lego text chat"
1056,sofiyeg,#8A2BE2,"i love the constant struggle with their name"
1063,necrozmatic_,#1E90FF,"hello"
1070,paulmccartneyy_,#DAA520,"Nec-roz-mat-ic."
1083,necrozmatic_,#1E90FF,"also i have regather a lot of the speed champions sets"
1084,only_bloo,#FF4500,"Nahh I will never sell I have also 15 Lego sets that I haven't opned them yet"
1091,necrozmatic_,#1E90FF,"**rather"
1092,anastasiabvrhausen,#FF00E7,"I have the big Lego bowser he is my boyfriend"
1100,themaingtimo,#FF0000,"I had to many Lego sets Owen I don’t remember if I showed you them all back in the day"
1103,only_bloo,#FF4500,"Some are still not opneed from 2021"
1109,cocokofu,,"we had the original lego millenium falcon and star destroyer, we were a very big lego family"
1135,sofiyeg,#8A2BE2,"me and my sister had this big box of random legos and instead of playing with them i used to just sort them as a child"
1145,born2shit_forced2wipe,#2E8B57,"I had a huge amount of lego city like a whole town it was epic"
1154,only_bloo,#FF4500,"Is it possible to sell the pieces in one bucket or box XD"
1155,born2shit_forced2wipe,#2E8B57,"@SofiyeG same thats cool"
1163,thetasigma01,#1E90FF,"@cocoKofu i have 3 lego millenium falcons"
1170,smellysoggysock,#1E90FF,"@sofiyeg what me a d my brother did 😂"
1172,themaingtimo,#FF0000,"@sofiyeg true Lego family’s had a big box of random legos"
1182,only_bloo,#FF4500,"NO WAYY!!"
1182,panglewang,,"charlie sneele and ic3mini r bullying me on stream fortnite help meeeeeee"
1189,only_bloo,#FF4500,"3!!!!"
1196,themaingtimo,#FF0000,"@panglewang nothing new"
1197,smellysoggysock,#1E90FF,"@panglewang because U can't drive"
1197,only_bloo,#FF4500,"I still need to get 1 XD"
1201,thetasigma01,#1E90FF,"@SofiyeG me and my brother use to tip a box out and call it a lego baby"
1221,sofiyeg,#8A2BE2,"@Born2Shit_Forced2Wipe i had these plastic boxes with dividers you could remove and it was amzing for sorting"
1223,rizzo04,#FF00F3,"yes"
1227,born2shit_forced2wipe,#2E8B57,"btw mine came in plastic"
1235,rizzo04,#FF00F3,"NO"
1237,only_bloo,#FF4500,"STEWPID INNIT BRUV"
1244,rizzo04,#FF00F3,"might order a curry. cheeky"
1246,sofiyeg,#8A2BE2,"there goes the rizzo redemption arc"
1253,thetasigma01,#1E90FF,"@Rizzo04 wow lasted a day"
1255,themaingtimo,#FF0000,"I was obsessed with buying massive baseplates to build huge bases on for my Lego minifigs"
1260,born2shit_forced2wipe,#2E8B57,"arse"
1261,smellysoggysock,#1E90FF,"Feet"
1261,thetasigma01,#1E90FF,"less then  a day*"
1267,only_bloo,#FF4500,"Ohh the reason is Lego wants to stop using un recylced stuff for their Sets"
1268,paulmccartneyy_,#DAA520,"i heard its rice paper to snack on while you build"
1269,thetasigma01,#1E90FF,"his penis"
1269,themaingtimo,#FF0000,"that’s his pelvis"
1270,anastasiabvrhausen,#FF00E7,"the newer sets are beginning to come in paper but it’s not consistent"
1281,necrozmatic_,#1E90FF,"i’m gonna get a baseplate of all the f1 drivers when those sets come out"
1291,only_bloo,#FF4500,"BAHAH"
1293,rizzo04,#FF00F3,"LMFAO"
1294,hrodebert02,#FF4500,"torso"
1297,only_bloo,#FF4500,"I hope its not his pecker XD"
1300,sofiyeg,#8A2BE2,"is that not his upper body"
1305,smellysoggysock,#1E90FF,"His pecker"
1311,themaingtimo,#FF0000,"ohhh that was the Lego Monster Fighters stuff"
1317,themaingtimo,#FF0000,"was like universal monsters"
1318,born2shit_forced2wipe,#2E8B57,"ew"
1321,sofiyeg,#8A2BE2,"@SmellySoggySock pecker in the shape of a pincer"
1323,born2shit_forced2wipe,#2E8B57,"dont wanna see dobys flaps"
1341,thetasigma01,#1E90FF,"can u show us ur brown flaps pls"
1345,sofiyeg,#8A2BE2,"yea i can see them"
1345,rizzo04,#FF00F3,"its there mate"
1346,born2shit_forced2wipe,#2E8B57,"yeah its there owen"
1347,smellysoggysock,#1E90FF,"It's on the left"
1350,david1irl,,"mr tumble"
1354,themaingtimo,#FF0000,"I actually can see it"
1358,only_bloo,#FF4500,"Nevo I suggest seperate the bricks into each colour so its less confusing How I do"
1359,necrozmatic_,#1E90FF,"why am i watching dora"
1365,sofiyeg,#8A2BE2,"between the grey pieces"
1381,themaingtimo,#FF0000,"you’re actually supposed to look Owen"
1388,smellysoggysock,#1E90FF,"It's ok"
1391,rizzo04,#FF00F3,"im used to it but now i've noticed it again"
1391,paulmccartneyy_,#DAA520,"this stream is reminding me that my way isnt the only way. but it is the right way."
1395,sofiyeg,#8A2BE2,"it didn't sound different to me in the first place"
1397,born2shit_forced2wipe,#2E8B57,"no i think it was my fault owen although it doesnt sound as good as normal"
1412,themaingtimo,#FF0000,"I didn’t think it sounded any different but I’m never here"
1412,bill_schitt,#008000,"mate thats clearly pink"
1413,sofiyeg,#8A2BE2,"@paulmccartneyy_ precisely, it hurts to watch this already"
1416,only_bloo,#FF4500,"BAHAHA"
1418,bill_schitt,#008000,"the fuck you mean purple"
1419,only_bloo,#FF4500,"AYOO"
1426,only_bloo,#FF4500,"ITS PINK"
1429,david1irl,,"literally couldnt be more pink"
1436,anastasiabvrhausen,#FF00E7,"Did you see the Lego tiger that they gave a bum hole"
1444,sofiyeg,#8A2BE2,"purple and bruised"
1447,smellysoggysock,#1E90FF,"Colour blind rat"
1447,born2shit_forced2wipe,#2E8B57,"@AnastasiaBvrhausen hahaha yes i saw that"
1458,smellysoggysock,#1E90FF,"It's pinky"
1458,only_bloo,#FF4500,"Where is the bron poo with the hole XD"
1464,themaingtimo,#FF0000,"someone make him break it and restart"
1467,necrozmatic_,#1E90FF,"master has given dobby an arse"
1469,born2shit_forced2wipe,#2E8B57,"how many bits to smash it?"
1476,bill_schitt,#008000,"play the universal studios frog song"
1484,born2shit_forced2wipe,#2E8B57,"or dono?"
1486,born2shit_forced2wipe,#2E8B57,"dollarydoos"
1489,rizzo04,#FF00F3,"200"
1499,bill_schitt,#008000,""i'd smash for £5""
1503,sofiyeg,#8A2BE2,"does a dono count too, asking for a friend?"
1504,rizzo04,#FF00F3,"gifted is 5"
1515,only_bloo,#FF4500,"@bill_schitt A fiver"
1521,themaingtimo,#FF0000,"well he did just give him a bum hole"
1529,bill_schitt,#008000,"is that dobby's open heart surgery rib cage"
1540,born2shit_forced2wipe,#2E8B57,"oh yeah i wont be doing it yet"
1541,bill_schitt,#008000,"owen i wouldnt do that because you'd just break the plastic"
1541,only_bloo,#FF4500,"@TheMainGTimo Atleast Dobby can shit now"
1544,themaingtimo,#FF0000,"you’ll have to pull it apart"
1548,rizzo04,#FF00F3,"maybe just snap it"
1548,anastasiabvrhausen,#FF00E7,"How the fuck is mr poooo stream a mod again fuming"
1549,sofiyeg,#8A2BE2,"we have to be tactical with this chat nevo1sSmiles"
1559,bill_schitt,#008000,"owen you told us you had like 4 lego sets when you were a kid and they broke"
1564,themaingtimo,#FF0000,"watching my Christmas present be smashed repeatedly is gonna be an experience"
1565,only_bloo,#FF4500,"The brow bricks is the only brick colour that brake easily"
1568,tashathetwat,,"got my boba !! nevo1sSmiles"
1569,born2shit_forced2wipe,#2E8B57,"yeah did u see james may made a lego house irl?"
1581,anastasiabvrhausen,#FF00E7,"Don’t say you’re hard??? minger"
1583,only_bloo,#FF4500,"Especcially the older sets from 10 years ago earlier"
1589,sofiyeg,#8A2BE2,"@Born2Shit_Forced2Wipe i really liked that"
1606,bill_schitt,#008000,"brown bricks in minecrap"
1608,born2shit_forced2wipe,#2E8B57,"@SofiyeG james may is epic"
1612,bill_schitt,#008000,"wheres song requests mate"
1615,only_bloo,#FF4500,"Yeass not the Poo bricks XD"
1619,smellysoggysock,#1E90FF,"!sr"
1619,nightbot,#7C7CE1,"@SmellySoggySock -> You must specify a song to search for."
1623,tashathetwat,,"the stig"
1624,necrozmatic_,#1E90FF,"watching the traitors rn it’s actually good"
1628,born2shit_forced2wipe,#2E8B57,"top gear dog"
1629,rizzo04,#FF00F3,"wed can"
1630,bill_schitt,#008000,"its a bit quiet"
1631,only_bloo,#FF4500,"Defently Jeremy Clarkson he is a legend XD"
1631,fivootm,#00973E,"we have"
1632,born2shit_forced2wipe,#2E8B57,"yeah we can"
1634,sofiyeg,#8A2BE2,"@Born2Shit_Forced2Wipe i loved his recent cooking stuff, and exploring random countries"
1639,necrozmatic_,#1E90FF,"big stig"
1639,themaingtimo,#FF0000,"song requestsssss"
1646,born2shit_forced2wipe,#2E8B57,"@SofiyeG same the cooking thing was so good"
1653,bill_schitt,#008000,"owen can we have song requests on"
1655,bill_schitt,#008000,":)"
1666,themaingtimo,#FF0000,"yes let’s have song requests"
1667,anastasiabvrhausen,#FF00E7,"I watched like 3/4 eps of the second season and I think the whole thing is absolute pish lmaooo"
1674,themaingtimo,#FF0000,"err"
1677,smellysoggysock,#1E90FF,"SR and dark souls omgggg"
1679,born2shit_forced2wipe,#2E8B57,"!sr"
1679,nightbot,#7C7CE1,"@Born2Shit_Forced2Wipe -> You must specify a song to search for."
1680,themaingtimo,#FF0000,"stop saying hard"
1682,necrozmatic_,#1E90FF,"@anastasiabvrhausen who doesn’t like irl among us"
1684,rizzo04,#FF00F3,""cant fondle myself ffs""
1687,anastasiabvrhausen,#FF00E7,"The over-dramatic music in traitors kills any enjoyment for me"
1694,born2shit_forced2wipe,#2E8B57,"!sr i piss and poo"
1694,nightbot,#7C7CE1,"@Born2Shit_Forced2Wipe -> "I piss and poo" by Mike Fuller has been added to the queue in position #8"
1694,realkdy20,#0000FF,"!sr kylie's cocktail bar"
1701,smellysoggysock,#1E90FF,"!SR Wallace and gromit theme"
1701,nightbot,#7C7CE1,"@SmellySoggySock -> There was an error requesting the song. Error: That song is already in the queue"
1704,bill_schitt,#008000,"!sr big ol smelly farts"
1705,realkdy20,#0000FF,"!sr kylies cocktail bar"
1707,only_bloo,#FF4500,"Also BBC need get any money from what ever they get they actually did a Top Gear Classic Youtube Channel Becuase the videos always get views wioth the Trio"
1710,tashathetwat,,"!sr My Propeller"
1711,nightbot,#7C7CE1,"@Tashathetwat -> "Arctic Monkeys - My Propeller (Official Video)" by Domino Recording Co. has been added to the queue in position #9"
1712,paulmccartneyy_,#DAA520,"!sr moon rocks"
1712,born2shit_forced2wipe,#2E8B57,"oh sorry mods i forgot the banned word XD"
1715,anastasiabvrhausen,#FF00E7,"!sr Willy bum bum"
1716,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "Willy Bum Bum" by ALIEN REd WOLf - Topic has been added to the queue in position #10"
1717,born2shit_forced2wipe,#2E8B57,"cant hear it"
1717,bill_schitt,#008000,"!sr dont flush down tom petty"
1719,realkdy20,#0000FF,"!sr ladbaby"
1727,paulmccartneyy_,#DAA520,"!sr moon rocks talking heads"
1728,nightbot,#7C7CE1,"@paulmccartneyy_ -> "Moon Rocks (2005 Remaster)" by Talking Heads - Topic has been added to the queue in position #11"
1728,tashathetwat,,"THATS MY SONG nevo1sSmiles"
1732,sofiyeg,#8A2BE2,"!sr diamonds and rust by joan baez"
1733,anastasiabvrhausen,#FF00E7,"!sr if you’re happy and you know it clap your hands"
1733,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "If You’re Happy And You Know It | Kids Songs | Super Simple Songs" by Super Simple Songs - Kids Songs has been added to the queue in position #12"
1742,themaingtimo,#FF0000,"have you tried turning it on and off again"
1744,anastasiabvrhausen,#FF00E7,"!sr 5 minute fart sounds"
1745,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "5 minutes of fart noises" by TheLumpyPotatoe has been added to the queue in position #13"
1751,anastasiabvrhausen,#FF00E7,"nevo1sSmiles"
1753,necrozmatic_,#1E90FF,"!sr jackie down the line"
1754,nightbot,#7C7CE1,"@Necrozmatic_ -> "Fontaines D.C. - Jackie Down The Line" by David Dean Burkhart has been added to the queue in position #14"
1759,paulmccartneyy_,#DAA520,"!sr Yeah x10"
1760,nightbot,#7C7CE1,"@paulmccartneyy_ -> "Yeah x10" by Trent Reznor - Topic has been added to the queue in position #10"
1764,smellysoggysock,#1E90FF,"*sr brain damage"
1768,necrozmatic_,#1E90FF,"!sr 6 feet hamzah"
1768,nightbot,#7C7CE1,"@Necrozmatic_ -> "6 FEET - Hamzah the Fantastic feat. Freddie Dredd (OFFICIAL MUSIC VIDEO)" by Hamzah has been added to the queue in position #8"
1770,sofiyeg,#8A2BE2,"!sr https://www.youtube.com/watch?v=IrVD0bP_ybg"
1772,born2shit_forced2wipe,#2E8B57,"yess what a banger"
1774,smellysoggysock,#1E90FF,"!SR brain damage"
1774,nightbot,#7C7CE1,"@SmellySoggySock -> "Diabetic Brain Damage Risk" by CBS News has been added to the queue in position #9"
1779,tashathetwat,,"DO MY PROPELLER nevo1sFrowns"
1783,bill_schitt,#008000,"they're too quiet"
1785,realkdy20,#0000FF,"!sr kylies cocktail bar"
1786,nightbot,#7C7CE1,"@realKDY20 -> "Kylie's Cocktail Bar" by Versatile - Topic has been added to the queue in position #10"
